asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,condition,status
VH-ST-B34-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B34-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B34-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B34-0001,,Panasonic,NA-F65C1CRB/2022,Washing Machine,Appliances,,,good,allocated
VH-WH-B34-0001,190700386034,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B34-0002,19070038603497,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B41-0001,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B41-0002,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B41-0003,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B41-0004,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-BS-B41-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B41-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B41-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B41-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B41-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B41-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B41-0001,,,COT 3x6,Cot (Bed Frame),Furniture,2025-01-01 00:00:00+00:00,6950.0,good,allocated
VH-CO-B41-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B41-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B41-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B41-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B41-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B41-0007,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B41-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B41-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B41-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B41-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B41-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B41-0006,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B41-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B41-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B41-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B41-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B41-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B41-0001,BB03KC1376A4082,Impex,OMEGA H2A,Induction Stove,Appliances,,,good,allocated
VH-MA-B41-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-B41-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B41-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-B41-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-B41-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-B41-0006,,,,Mattress,Furniture,,,good,allocated
VH-MW-B41-0001,247PULCTEU02501,Panasonic,NN-ST26JMFDG,Microwave Oven,Appliances,,,good,allocated
VH-RF-B41-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-B41-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2024-06-18 00:00:00+00:00,7000.0,new,allocated
VH-SS-B41-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-ST-B41-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B41-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B41-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-B41-0004,,,,Study Table,Furniture,,,good,allocated
VH-WM-B41-0001,03wh5pbm504084t,Samsung,wa60m4100hy 01,Washing Machine,Appliances,,,good,allocated
VH-WH-B41-0001,19020038613736,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B41-0002,19020038613735,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B41-0003,19023033513737,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B42-0001,,Vestar,VASKR123X5H/2018,Air Conditioner,Appliances,,,good,allocated
VH-AC-B42-0002,SE190029500,Hitachi,RSG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-AC-B42-0003,,Vestar,VASKR123X5H/2018,Air Conditioner,Appliances,,,good,allocated
VH-BS-B42-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B42-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B42-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B42-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B42-0005,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B42-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B42-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B42-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B42-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B42-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B42-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B42-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B42-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B42-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B42-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B42-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B42-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B42-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B42-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B42-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B42-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B42-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B42-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B42-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B42-0001,E201012256971,Bajaj,MAJESTY SLIM,Induction Stove,Appliances,,,good,allocated
VH-MA-B42-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-B42-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B42-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-B42-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-B42-0005,,,,Mattress,Furniture,,,good,allocated
VH-MW-B42-0001,0CDM7WDW200588L,Samsung,MG23A3515AK/TL,Microwave Oven,Appliances,,,good,allocated
VH-RF-B42-0001,,Croma,CRAR0216/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-B42-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-11-07 00:00:00+00:00,7000.0,new,allocated
VH-SS-B42-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B42-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B42-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B42-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B42-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B42-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B42-0001,03WH5PBMA03639W,Samsung,WA60M4100HY 01,Washing Machine,Appliances,,,good,allocated
VH-WH-B42-0001,18090038608132,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B42-0002,18090038608134,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B43-0001,A2551R03146,Vestar,VASKR123X5H,Air Conditioner,Appliances,,,good,allocated
VH-AC-B43-0002,SE190O29475,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-AC-B43-0003,500785439243000000,Camiro,Campt-12C,Air Conditioner,Appliances,,,good,allocated
VH-BS-B43-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B43-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B43-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B43-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B43-0005,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B43-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B43-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B43-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B43-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B43-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B43-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B43-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B43-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B43-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B43-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B43-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B43-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B43-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B43-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B43-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B43-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B43-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B43-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B43-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B43-0001,E201072115834,Bajaj,Majesty Slim,Induction Stove,Appliances,,,good,allocated
VH-MA-B43-0001,,,,Mattress,Furniture,,,new,allocated
VH-MA-B43-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B43-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-B43-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-B43-0001,5008180815020540,IFB,17PM-MEC1,Microwave Oven,Appliances,,,good,allocated
VH-RF-B43-0001,,Haier,HRD-1703/2018,Refrigerator,Appliances,,,good,allocated
VH-RO-B43-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2024-08-02 00:00:00+00:00,7000.0,good,allocated
VH-SS-B43-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B43-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B43-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B43-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B43-0003,,,,Study Table,Furniture,,,good,allocated
VH-WM-B43-0001,03WH5PBM504084T,Samsung,WA60M4100HY 01,Washing Machine,Appliances,,,good,allocated
VH-WH-B43-0001,18090038608136,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B43-0002,18090038608137,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B44-0001,,Vestar,VASKR123X5H/2018,Air Conditioner,Appliances,,,good,allocated
VH-AC-B44-0002,A2551R03192,Vestar,VASKR123X5H,Air Conditioner,Appliances,,,good,allocated
VH-AC-B44-0003,A2551R03272,Vestar,VASKR123X5H,Air Conditioner,Appliances,,,good,allocated
VH-BS-B44-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B44-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B44-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B44-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B44-0005,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B44-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B44-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B44-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B44-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B44-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B44-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B44-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B44-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B44-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B44-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B44-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B44-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B44-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B44-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B44-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B44-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B44-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B44-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B44-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B44-0001,GCISB11918R1,Green chef,SPECTRA+,Induction Stove,Appliances,,,good,allocated
VH-MA-B44-0001,,,,Mattress,Furniture,,,new,allocated
VH-MA-B44-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B44-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B44-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-B44-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-B44-0001,0BFE7WDM502886T,Samsung,MS23K3513AK/TL,Microwave Oven,Appliances,,,good,allocated
VH-RF-B44-0001,,Haier,HRD-1703/2018,Refrigerator,Appliances,,,good,allocated
VH-RO-B44-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2024-06-16 00:00:00+00:00,7000.0,good,allocated
VH-SS-B44-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B44-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B44-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B44-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B44-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B44-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B44-0001,T62CGD#18FH2#004492,Onida,CRYSTAL,Washing Machine,Appliances,,,good,allocated
VH-WH-B44-0001,18090038608133,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B44-0002,18090038608135,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C11-0001,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C11-0002,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C11-0003,1552355A19D01065,Voltas,Voltas EU 123 DZY,Air Conditioner,Appliances,,,good,allocated
VH-BS-C11-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C11-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C11-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C11-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C11-0003,,,,Chair,Furniture,,,good,allocated
VH-CO-C11-0001,,,COT 3x6,Cot (Bed Frame),Furniture,2025-01-01 00:00:00+00:00,6950.0,good,allocated
VH-CO-C11-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C11-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C11-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C11-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C11-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C11-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C11-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C11-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C11-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C11-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C11-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C11-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C11-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C11-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-C11-0001,MB50204B25003063,Judge,Optima Plus,Induction Stove,Appliances,2025-07-03 00:00:00+00:00,1890.0,good,allocated
VH-MA-C11-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-C11-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-C11-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C11-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-C11-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-C11-0001,0BFE7WRMC00450Z,,MS23K3513AK/TL December 2019,Microwave Oven,Appliances,,,good,allocated
VH-RF-C11-0001,Not Available,,,Refrigerator,Appliances,,,good,allocated
VH-RO-C11-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-04-06 00:00:00+00:00,7000.0,good,allocated
VH-SS-C11-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-C11-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-C11-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-C11-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C11-0003,,,,Study Table,Furniture,,,good,allocated
VH-WM-C11-0001,03WH5PBM605564L,Samsung,WA60M4100HY/TL 01,Washing Machine,Appliances,,,good,allocated
VH-WH-C11-0001,19020038613682,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C11-0002,19070038513678,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C12-0001,3405956160185270009856,Vestar,,Air Conditioner,Appliances,,,good,allocated
VH-AC-C12-0002,IAF251524584,Whirlppol,1.0 ton MFCL 3S COPR-P,Air Conditioner,Appliances,,,good,allocated
VH-AC-C12-0003,,Haier,HSU-19TCR3C/2017,Air Conditioner,Appliances,,,good,allocated
VH-AC-C12-0004,IAF251524347,Whirlppol,1.0 ton MGCL 3S COPR-P,Air Conditioner,Appliances,,,good,allocated
VH-BS-C12-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C12-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C12-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C12-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C12-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C12-0004,,,,Chair,Furniture,,,good,allocated
VH-CH-C12-0005,,,,Chair,Furniture,,,good,allocated
VH-CO-C12-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C12-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C12-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C12-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C12-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C12-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C12-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C12-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C12-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C12-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C12-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C12-0006,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C12-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C12-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C12-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C12-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-C12-0001,LI04248378884,Judge,Optima Plus,Induction Stove,Appliances,,,good,allocated
VH-MA-C12-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-C12-0002,,,,Mattress,Furniture,,,good,allocated
